"target_end_date","location","target","observation"
2022-10-01,"duluth","Flu ED visits pct",0
2022-10-01,"minneapolis","Flu ED visits pct",0.09
2022-10-01,"st-paul","Flu ED visits pct",0
2022-10-01,"charleston","Flu ED visits pct",1.32
2022-10-01,"florence","Flu ED visits pct",0.83
2022-10-01,"columbia","Flu ED visits pct",0.92
2022-10-01,"horry","Flu ED visits pct",1.53
2022-10-01,"greenville","Flu ED visits pct",0.28
2022-10-01,"san-antonio","Flu ED visits pct",0.78
2022-10-01,"houston","Flu ED visits pct",1.21
2022-10-01,"dallas","Flu ED visits pct",0.4
2022-10-01,"austin","Flu ED visits pct",1.36
2022-10-01,"beaumont","Flu ED visits pct",1.61
2022-10-01,"provo","Flu ED visits pct",0.15
2022-10-01,"salt-lake-city","Flu ED visits pct",0.21
2022-10-01,"roanoke","Flu ED visits pct",0.93
2022-10-08,"colorado","Flu ED visits pct",0.09
2022-10-08,"denver","Flu ED visits pct",0.12
2022-10-08,"mesa","Flu ED visits pct",0
2022-10-08,"weld","Flu ED visits pct",0
2022-10-08,"savannah","Flu ED visits pct",0.33
2022-10-08,"floyd","Flu ED visits pct",0.83
2022-10-08,"la-grange","Flu ED visits pct",1.43
2022-10-08,"south-augusta","Flu ED visits pct",0.39
2022-10-08,"columbus","Flu ED visits pct",2.76
2022-10-08,"henry","Flu ED visits pct",1.86
2022-10-08,"indianapolis","Flu ED visits pct",0.3
2022-10-08,"baltimore","Flu ED visits pct",0.51
2022-10-08,"frederick","Flu ED visits pct",0.41
2022-10-08,"new-bedford","Flu ED visits pct",0.04
2022-10-08,"worcester","Flu ED visits pct",0.25
2022-10-08,"boston","Flu ED visits pct",0.14
2022-10-08,"minneapolis","Flu ED visits pct",0.09
2022-10-08,"st-paul","Flu ED visits pct",0
2022-10-08,"duluth","Flu ED visits pct",3.33
2022-10-08,"st-cloud","Flu ED visits pct",0.1
2022-10-08,"rochester","Flu ED visits pct",0.12
2022-10-08,"florence","Flu ED visits pct",1.02
2022-10-08,"charleston","Flu ED visits pct",1.75
2022-10-08,"greenville","Flu ED visits pct",0.77
2022-10-08,"san-antonio","Flu ED visits pct",1.61
2022-10-08,"houston","Flu ED visits pct",2.06
2022-10-08,"dallas","Flu ED visits pct",0.59
2022-10-08,"austin","Flu ED visits pct",2.98
2022-10-08,"el-paso","Flu ED visits pct",0.45
2022-10-08,"ogden","Flu ED visits pct",0.03
2022-10-08,"salt-lake-city","Flu ED visits pct",0.17
2022-10-08,"provo","Flu ED visits pct",0.15
2022-10-08,"roanoke","Flu ED visits pct",1.22
2022-10-15,"colorado-springs","Flu ED visits pct",0.13
2022-10-15,"denver","Flu ED visits pct",0.15
2022-10-15,"mesa","Flu ED visits pct",0.12
2022-10-15,"weld","Flu ED visits pct",0
2022-10-15,"georgia","Flu ED visits pct",2.16
2022-10-15,"floyd","Flu ED visits pct",1.17
2022-10-15,"la-grange","Flu ED visits pct",2.36
2022-10-15,"savannah","Flu ED visits pct",0.25
2022-10-15,"henry","Flu ED visits pct",2.76
2022-10-15,"columbus","Flu ED visits pct",3.55
2022-10-15,"south-augusta","Flu ED visits pct",0.99
2022-10-15,"athens","Flu ED visits pct",1.28
2022-10-15,"cherokee","Flu ED visits pct",3.19
2022-10-15,"macon","Flu ED visits pct",2.24
2022-10-15,"indianapolis","Flu ED visits pct",0.44
2022-10-15,"bangor","Flu ED visits pct",0.03
2022-10-15,"portland","Flu ED visits pct",0.1
2022-10-15,"baltimore","Flu ED visits pct",1.11
2022-10-15,"montgomery","Flu ED visits pct",0.78
2022-10-15,"boston","Flu ED visits pct",0.15
2022-10-15,"minneapolis","Flu ED visits pct",0.32
2022-10-15,"rochester","Flu ED visits pct",0.21
2022-10-15,"duluth","Flu ED visits pct",0
2022-10-15,"st-paul","Flu ED visits pct",0
2022-10-15,"st-cloud","Flu ED visits pct",0.24
2022-10-15,"greenville","Flu ED visits pct",1.81
2022-10-15,"charleston","Flu ED visits pct",2.04
2022-10-15,"florence","Flu ED visits pct",1
2022-10-15,"san-antonio","Flu ED visits pct",2.75
2022-10-15,"dallas","Flu ED visits pct",0.79
2022-10-15,"houston","Flu ED visits pct",3.18
2022-10-15,"beaumont","Flu ED visits pct",5.31
2022-10-15,"utah","Flu ED visits pct",0.12
2022-10-15,"ogden","Flu ED visits pct",0.24
2022-10-15,"salt-lake-city","Flu ED visits pct",0.07
2022-10-15,"provo","Flu ED visits pct",0.09
2022-10-15,"roanoke","Flu ED visits pct",2.27
2022-10-22,"denver","Flu ED visits pct",0.19
2022-10-22,"boulder","Flu ED visits pct",0.44
2022-10-22,"colorado-springs","Flu ED visits pct",0.19
2022-10-22,"weld","Flu ED visits pct",0.15
2022-10-22,"macon","Flu ED visits pct",1.37
2022-10-22,"south-augusta","Flu ED visits pct",1.1
2022-10-22,"marietta","Flu ED visits pct",3.05
2022-10-22,"savannah","Flu ED visits pct",0.53
2022-10-22,"athens","Flu ED visits pct",2.32
2022-10-22,"hall","Flu ED visits pct",2.54
2022-10-22,"cherokee","Flu ED visits pct",5.67
2022-10-22,"columbus","Flu ED visits pct",4.13
2022-10-22,"indiana","Flu ED visits pct",0.67
2022-10-22,"indianapolis","Flu ED visits pct",0.41
2022-10-22,"bangor","Flu ED visits pct",0.15
2022-10-22,"baltimore","Flu ED visits pct",2.09
2022-10-22,"montgomery","Flu ED visits pct",1.86
2022-10-22,"massachusetts","Flu ED visits pct",0.17
2022-10-22,"boston","Flu ED visits pct",0.18
2022-10-22,"springfield","Flu ED visits pct",0.08
2022-10-22,"minneapolis","Flu ED visits pct",0.62
2022-10-22,"st-paul","Flu ED visits pct",0
2022-10-22,"duluth","Flu ED visits pct",0
2022-10-22,"rochester","Flu ED visits pct",0.17
2022-10-22,"greenville","Flu ED visits pct",3.48
2022-10-22,"charleston","Flu ED visits pct",3.66
2022-10-22,"florence","Flu ED visits pct",1.75
2022-10-22,"san-antonio","Flu ED visits pct",3.98
2022-10-22,"el-paso","Flu ED visits pct",0.4
2022-10-22,"dallas","Flu ED visits pct",1.27
2022-10-22,"beaumont","Flu ED visits pct",6.83
2022-10-22,"austin","Flu ED visits pct",4.52
2022-10-22,"ogden","Flu ED visits pct",0.06
2022-10-22,"salt-lake-city","Flu ED visits pct",0.22
2022-10-22,"provo","Flu ED visits pct",0.35
2022-10-22,"roanoke","Flu ED visits pct",5.1
2022-10-29,"colorado-springs","Flu ED visits pct",0.3
2022-10-29,"denver","Flu ED visits pct",0.51
2022-10-29,"weld","Flu ED visits pct",0.89
2022-10-29,"georgia","Flu ED visits pct",4.57
2022-10-29,"floyd","Flu ED visits pct",6.87
2022-10-29,"savannah","Flu ED visits pct",0.45
2022-10-29,"henry","Flu ED visits pct",5.58
2022-10-29,"hall","Flu ED visits pct",3.51
2022-10-29,"south-augusta","Flu ED visits pct",1.91
2022-10-29,"athens","Flu ED visits pct",5.95
2022-10-29,"macon","Flu ED visits pct",1.76
2022-10-29,"columbus","Flu ED visits pct",4.39
2022-10-29,"bangor","Flu ED visits pct",0.15
2022-10-29,"baltimore","Flu ED visits pct",4.3
2022-10-29,"frederick","Flu ED visits pct",3.53
2022-10-29,"massachusetts","Flu ED visits pct",0.28
2022-10-29,"st-paul","Flu ED visits pct",0
2022-10-29,"rochester","Flu ED visits pct",1.17
2022-10-29,"duluth","Flu ED visits pct",0
2022-10-29,"minneapolis","Flu ED visits pct",2
2022-10-29,"st-cloud","Flu ED visits pct",0.65
2022-10-29,"florence","Flu ED visits pct",6.89
2022-10-29,"columbia","Flu ED visits pct",9.03
2022-10-29,"greenville","Flu ED visits pct",7.59
2022-10-29,"texas","Flu ED visits pct",4.28
2022-10-29,"san-antonio","Flu ED visits pct",6.39
2022-10-29,"el-paso","Flu ED visits pct",0.61
2022-10-29,"dallas","Flu ED visits pct",2.48
2022-10-29,"beaumont","Flu ED visits pct",7.85
2022-10-29,"austin","Flu ED visits pct",6.29
2022-10-29,"houston","Flu ED visits pct",7.17
2022-10-29,"ogden","Flu ED visits pct",0.33
2022-10-29,"provo","Flu ED visits pct",0.43
2022-10-29,"salt-lake-city","Flu ED visits pct",0.32
2022-10-29,"virginia","Flu ED visits pct",5.4
2022-10-29,"roanoke","Flu ED visits pct",8.43
2022-11-05,"denver","Flu ED visits pct",1.02
2022-11-05,"boulder","Flu ED visits pct",1.18
2022-11-05,"colorado-springs","Flu ED visits pct",0.76
2022-11-05,"mesa","Flu ED visits pct",0.55
2022-11-05,"weld","Flu ED visits pct",1.64
2022-11-05,"athens","Flu ED visits pct",9.39
2022-11-05,"macon","Flu ED visits pct",1.47
2022-11-05,"south-augusta","Flu ED visits pct",2.76
2022-11-05,"cherokee","Flu ED visits pct",8.17
2022-11-05,"la-grange","Flu ED visits pct",8.11
2022-11-05,"savannah","Flu ED visits pct",0.32
2022-11-05,"floyd","Flu ED visits pct",8.24
2022-11-05,"columbus","Flu ED visits pct",3.31
2022-11-05,"hall","Flu ED visits pct",4.66
2022-11-05,"indianapolis","Flu ED visits pct",1.68
2022-11-05,"baltimore","Flu ED visits pct",6.39
2022-11-05,"harford","Flu ED visits pct",3.27
2022-11-05,"montgomery","Flu ED visits pct",5.73
2022-11-05,"springfield","Flu ED visits pct",0.52
2022-11-05,"boston","Flu ED visits pct",0.54
2022-11-05,"worcester","Flu ED visits pct",0.84
2022-11-05,"minnesota","Flu ED visits pct",3.13
2022-11-05,"duluth","Flu ED visits pct",0
2022-11-05,"minneapolis","Flu ED visits pct",5.37
2022-11-05,"st-cloud","Flu ED visits pct",0.72
2022-11-05,"rochester","Flu ED visits pct",3.89
2022-11-05,"horry","Flu ED visits pct",6.42
2022-11-05,"florence","Flu ED visits pct",10.6
2022-11-05,"columbia","Flu ED visits pct",10.47
2022-11-05,"san-antonio","Flu ED visits pct",8.91
2022-11-05,"el-paso","Flu ED visits pct",1.44
2022-11-05,"houston","Flu ED visits pct",7.8
2022-11-05,"beaumont","Flu ED visits pct",7.9
2022-11-05,"dallas","Flu ED visits pct",4.54
2022-11-05,"austin","Flu ED visits pct",6.89
2022-11-05,"provo","Flu ED visits pct",0.84
2022-11-05,"ogden","Flu ED visits pct",0.5
2022-11-05,"salt-lake-city","Flu ED visits pct",0.47
2022-11-05,"roanoke","Flu ED visits pct",11.95
2022-11-12,"boulder","Flu ED visits pct",2.66
2022-11-12,"denver","Flu ED visits pct",1.95
2022-11-12,"mesa","Flu ED visits pct",0.11
2022-11-12,"colorado-springs","Flu ED visits pct",1.7
2022-11-12,"south-augusta","Flu ED visits pct",2.1
2022-11-12,"savannah","Flu ED visits pct",0.59
2022-11-12,"columbus","Flu ED visits pct",2.54
2022-11-12,"cherokee","Flu ED visits pct",6.27
2022-11-12,"floyd","Flu ED visits pct",8.14
2022-11-12,"hall","Flu ED visits pct",4.5
2022-11-12,"athens","Flu ED visits pct",7.47
2022-11-12,"macon","Flu ED visits pct",1.22
2022-11-12,"indianapolis","Flu ED visits pct",2.8
2022-11-12,"bangor","Flu ED visits pct",1.36
2022-11-12,"portland","Flu ED visits pct",0.21
2022-11-12,"baltimore","Flu ED visits pct",6.72
2022-11-12,"frederick","Flu ED visits pct",7.46
2022-11-12,"lynn","Flu ED visits pct",0.8
2022-11-12,"boston","Flu ED visits pct",0.76
2022-11-12,"minnesota","Flu ED visits pct",5.15
2022-11-12,"duluth","Flu ED visits pct",0
2022-11-12,"minneapolis","Flu ED visits pct",7.03
2022-11-12,"st-paul","Flu ED visits pct",0
2022-11-12,"st-cloud","Flu ED visits pct",2.06
2022-11-12,"charleston","Flu ED visits pct",7.86
2022-11-12,"columbia","Flu ED visits pct",9.3
2022-11-12,"rock-hill","Flu ED visits pct",9.43
2022-11-12,"austin","Flu ED visits pct",5.41
2022-11-12,"san-antonio","Flu ED visits pct",7.95
2022-11-12,"houston","Flu ED visits pct",5.87
2022-11-12,"utah","Flu ED visits pct",1.21
2022-11-12,"salt-lake-city","Flu ED visits pct",1.12
2022-11-12,"provo","Flu ED visits pct",1.5
2022-11-12,"roanoke","Flu ED visits pct",9.65
2022-11-19,"boulder","Flu ED visits pct",3.46
2022-11-19,"denver","Flu ED visits pct",3.54
2022-11-19,"colorado-springs","Flu ED visits pct",3.07
2022-11-19,"mesa","Flu ED visits pct",0.34
2022-11-19,"weld","Flu ED visits pct",3.86
2022-11-19,"hall","Flu ED visits pct",3.74
2022-11-19,"athens","Flu ED visits pct",3.65
2022-11-19,"floyd","Flu ED visits pct",6.64
2022-11-19,"columbus","Flu ED visits pct",0.85
2022-11-19,"henry","Flu ED visits pct",2.76
2022-11-19,"south-augusta","Flu ED visits pct",1.69
2022-11-19,"la-grange","Flu ED visits pct",4.1
2022-11-19,"cherokee","Flu ED visits pct",5.43
2022-11-19,"indianapolis","Flu ED visits pct",5.53
2022-11-19,"bangor","Flu ED visits pct",2.26
2022-11-19,"portland","Flu ED visits pct",0.36
2022-11-19,"maryland","Flu ED visits pct",5.52
2022-11-19,"baltimore","Flu ED visits pct",5.63
2022-11-19,"montgomery","Flu ED visits pct",5.23
2022-11-19,"pittsfield","Flu ED visits pct",0.73
2022-11-19,"boston","Flu ED visits pct",1.1
2022-11-19,"worcester","Flu ED visits pct",1.4
2022-11-19,"duluth","Flu ED visits pct",0
2022-11-19,"rochester","Flu ED visits pct",8.21
2022-11-19,"south-carolina","Flu ED visits pct",5.83
2022-11-19,"greenville","Flu ED visits pct",6.13
2022-11-19,"charleston","Flu ED visits pct",4.77
2022-11-19,"florence","Flu ED visits pct",6.6
2022-11-19,"columbia","Flu ED visits pct",5.66
2022-11-19,"houston","Flu ED visits pct",4.38
2022-11-19,"austin","Flu ED visits pct",4.87
2022-11-19,"san-antonio","Flu ED visits pct",7.18
2022-11-19,"el-paso","Flu ED visits pct",3.69
2022-11-19,"dallas","Flu ED visits pct",7.17
2022-11-19,"utah","Flu ED visits pct",2.23
2022-11-19,"ogden","Flu ED visits pct",2.13
2022-11-19,"provo","Flu ED visits pct",2.66
2022-11-19,"salt-lake-city","Flu ED visits pct",2.07
2022-11-19,"roanoke","Flu ED visits pct",6.54
2022-11-26,"denver","Flu ED visits pct",5.32
2022-11-26,"colorado-springs","Flu ED visits pct",4
2022-11-26,"mesa","Flu ED visits pct",2.94
2022-11-26,"weld","Flu ED visits pct",6.74
2022-11-26,"floyd","Flu ED visits pct",10.57
2022-11-26,"savannah","Flu ED visits pct",0.9
2022-11-26,"la-grange","Flu ED visits pct",3.68
2022-11-26,"hall","Flu ED visits pct",5.43
2022-11-26,"henry","Flu ED visits pct",2.88
2022-11-26,"macon","Flu ED visits pct",1.28
2022-11-26,"south-augusta","Flu ED visits pct",2.34
2022-11-26,"columbus","Flu ED visits pct",1.38
2022-11-26,"indiana","Flu ED visits pct",10.55
2022-11-26,"indianapolis","Flu ED visits pct",10.63
2022-11-26,"portland","Flu ED visits pct",1.19
2022-11-26,"bangor","Flu ED visits pct",6.12
2022-11-26,"baltimore","Flu ED visits pct",7.43
2022-11-26,"harford","Flu ED visits pct",5.93
2022-11-26,"minneapolis","Flu ED visits pct",6.8
2022-11-26,"duluth","Flu ED visits pct",2.5
2022-11-26,"st-paul","Flu ED visits pct",0
2022-11-26,"rochester","Flu ED visits pct",12.24
2022-11-26,"florence","Flu ED visits pct",9.23
2022-11-26,"charleston","Flu ED visits pct",4.63
2022-11-26,"horry","Flu ED visits pct",3.68
2022-11-26,"rock-hill","Flu ED visits pct",14.96
2022-11-26,"san-antonio","Flu ED visits pct",7.11
2022-11-26,"dallas","Flu ED visits pct",9.91
2022-11-26,"el-paso","Flu ED visits pct",5.94
2022-11-26,"austin","Flu ED visits pct",6.09
2022-11-26,"beaumont","Flu ED visits pct",5.04
2022-11-26,"provo","Flu ED visits pct",3.65
2022-11-26,"salt-lake-city","Flu ED visits pct",3.9
2022-11-26,"virginia","Flu ED visits pct",9.04
2022-11-26,"roanoke","Flu ED visits pct",8.09
2022-12-03,"denver","Flu ED visits pct",5.7
2022-12-03,"boulder","Flu ED visits pct",5.25
2022-12-03,"colorado-springs","Flu ED visits pct",4.6
2022-12-03,"mesa","Flu ED visits pct",5.35
2022-12-03,"larimer","Flu ED visits pct",5.43
2022-12-03,"weld","Flu ED visits pct",7.06
2022-12-03,"south-augusta","Flu ED visits pct",1.73
2022-12-03,"savannah","Flu ED visits pct",0.6
2022-12-03,"athens","Flu ED visits pct",3.31
2022-12-03,"hall","Flu ED visits pct",4.94
2022-12-03,"floyd","Flu ED visits pct",7.54
2022-12-03,"henry","Flu ED visits pct",2
2022-12-03,"columbus","Flu ED visits pct",0.76
2022-12-03,"la-grange","Flu ED visits pct",2.26
2022-12-03,"macon","Flu ED visits pct",0.87
2022-12-03,"indianapolis","Flu ED visits pct",11.67
2022-12-03,"baltimore","Flu ED visits pct",5.92
2022-12-03,"new-bedford","Flu ED visits pct",6.82
2022-12-03,"worcester","Flu ED visits pct",5.49
2022-12-03,"springfield","Flu ED visits pct",7.29
2022-12-03,"boston","Flu ED visits pct",4.52
2022-12-03,"st-paul","Flu ED visits pct",0
2022-12-03,"rochester","Flu ED visits pct",10.9
2022-12-03,"duluth","Flu ED visits pct",2.08
2022-12-03,"minneapolis","Flu ED visits pct",5.42
2022-12-03,"st-cloud","Flu ED visits pct",17.64
2022-12-03,"greenville","Flu ED visits pct",5.36
2022-12-03,"houston","Flu ED visits pct",3.31
2022-12-03,"san-antonio","Flu ED visits pct",4.55
2022-12-03,"beaumont","Flu ED visits pct",3
2022-12-03,"dallas","Flu ED visits pct",6.82
2022-12-03,"ogden","Flu ED visits pct",5.75
2022-12-03,"salt-lake-city","Flu ED visits pct",5.25
2022-12-03,"provo","Flu ED visits pct",4.28
2022-12-03,"roanoke","Flu ED visits pct",6.87
2022-12-10,"boulder","Flu ED visits pct",5
2022-12-10,"colorado-springs","Flu ED visits pct",4.37
2022-12-10,"mesa","Flu ED visits pct",9.66
2022-12-10,"weld","Flu ED visits pct",6.02
2022-12-10,"denver","Flu ED visits pct",5.4
2022-12-10,"georgia","Flu ED visits pct",1.86
2022-12-10,"cherokee","Flu ED visits pct",2.86
2022-12-10,"floyd","Flu ED visits pct",5.75
2022-12-10,"henry","Flu ED visits pct",1.6
2022-12-10,"la-grange","Flu ED visits pct",1.68
2022-12-10,"macon","Flu ED visits pct",0.43
2022-12-10,"athens","Flu ED visits pct",3.11
2022-12-10,"south-augusta","Flu ED visits pct",1.22
2022-12-10,"hall","Flu ED visits pct",2.49
2022-12-10,"indianapolis","Flu ED visits pct",11.83
2022-12-10,"portland","Flu ED visits pct",4.8
2022-12-10,"bangor","Flu ED visits pct",8.81
2022-12-10,"frederick","Flu ED visits pct",7.04
2022-12-10,"baltimore","Flu ED visits pct",4.35
2022-12-10,"boston","Flu ED visits pct",5.82
2022-12-10,"duluth","Flu ED visits pct",0
2022-12-10,"st-cloud","Flu ED visits pct",13.03
2022-12-10,"rochester","Flu ED visits pct",7.37
2022-12-10,"st-paul","Flu ED visits pct",0
2022-12-10,"minneapolis","Flu ED visits pct",3.7
2022-12-10,"charleston","Flu ED visits pct",1.99
2022-12-10,"florence","Flu ED visits pct",4.09
2022-12-10,"columbia","Flu ED visits pct",3.94
2022-12-10,"greenville","Flu ED visits pct",3.52
2022-12-10,"san-antonio","Flu ED visits pct",3.45
2022-12-10,"austin","Flu ED visits pct",3.23
2022-12-10,"el-paso","Flu ED visits pct",5.19
2022-12-10,"houston","Flu ED visits pct",2.89
2022-12-10,"beaumont","Flu ED visits pct",1.89
2022-12-10,"utah","Flu ED visits pct",5.66
2022-12-10,"provo","Flu ED visits pct",4.57
2022-12-10,"roanoke","Flu ED visits pct",5.66
2022-12-17,"denver","Flu ED visits pct",5.43
2022-12-17,"boulder","Flu ED visits pct",6.74
2022-12-17,"colorado-springs","Flu ED visits pct",5.49
2022-12-17,"mesa","Flu ED visits pct",10.11
2022-12-17,"weld","Flu ED visits pct",6.17
2022-12-17,"south-augusta","Flu ED visits pct",1.15
2022-12-17,"floyd","Flu ED visits pct",3.85
2022-12-17,"hall","Flu ED visits pct",1.5
2022-12-17,"savannah","Flu ED visits pct",0.33
2022-12-17,"athens","Flu ED visits pct",2.28
2022-12-17,"macon","Flu ED visits pct",0.49
2022-12-17,"henry","Flu ED visits pct",1.16
2022-12-17,"columbus","Flu ED visits pct",0.22
2022-12-17,"indianapolis","Flu ED visits pct",11.02
2022-12-17,"portland","Flu ED visits pct",7.27
2022-12-17,"bangor","Flu ED visits pct",9.31
2022-12-17,"baltimore","Flu ED visits pct",3.31
2022-12-17,"harford","Flu ED visits pct",3
2022-12-17,"montgomery","Flu ED visits pct",2.53
2022-12-17,"frederick","Flu ED visits pct",3.58
2022-12-17,"pittsfield","Flu ED visits pct",9.07
2022-12-17,"new-bedford","Flu ED visits pct",10.57
2022-12-17,"worcester","Flu ED visits pct",8.38
2022-12-17,"springfield","Flu ED visits pct",10.44
2022-12-17,"boston","Flu ED visits pct",6.61
2022-12-17,"st-paul","Flu ED visits pct",0
2022-12-17,"duluth","Flu ED visits pct",3.2
2022-12-17,"minneapolis","Flu ED visits pct",2.58
2022-12-17,"st-cloud","Flu ED visits pct",7.33
2022-12-17,"greenville","Flu ED visits pct",2.13
2022-12-17,"charleston","Flu ED visits pct",1.44
2022-12-17,"columbia","Flu ED visits pct",2.47
2022-12-17,"texas","Flu ED visits pct",4.49
2022-12-17,"san-antonio","Flu ED visits pct",2.42
2022-12-17,"el-paso","Flu ED visits pct",4.23
2022-12-17,"houston","Flu ED visits pct",2.09
2022-12-17,"beaumont","Flu ED visits pct",1.3
2022-12-17,"austin","Flu ED visits pct",2.6
2022-12-17,"provo","Flu ED visits pct",4.6
2022-12-17,"salt-lake-city","Flu ED visits pct",6.33
2022-12-17,"virginia","Flu ED visits pct",3.63
2022-12-17,"roanoke","Flu ED visits pct",3.71
2022-12-24,"colorado","Flu ED visits pct",5.73
2022-12-24,"larimer","Flu ED visits pct",5.59
2022-12-24,"colorado-springs","Flu ED visits pct",4.92
2022-12-24,"mesa","Flu ED visits pct",9.79
2022-12-24,"weld","Flu ED visits pct",5.6
2022-12-24,"denver","Flu ED visits pct",5.43
2022-12-24,"hall","Flu ED visits pct",1.64
2022-12-24,"floyd","Flu ED visits pct",3.34
2022-12-24,"savannah","Flu ED visits pct",0.09
2022-12-24,"columbus","Flu ED visits pct",0.28
2022-12-24,"cherokee","Flu ED visits pct",2.32
2022-12-24,"marietta","Flu ED visits pct",0.87
2022-12-24,"macon","Flu ED visits pct",0.38
2022-12-24,"indianapolis","Flu ED visits pct",8.58
2022-12-24,"portland","Flu ED visits pct",7.26
2022-12-24,"baltimore","Flu ED visits pct",2.89
2022-12-24,"harford","Flu ED visits pct",3.31
2022-12-24,"massachusetts","Flu ED visits pct",7.41
2022-12-24,"boston","Flu ED visits pct",6.27
2022-12-24,"minnesota","Flu ED visits pct",4.2
2022-12-24,"minneapolis","Flu ED visits pct",1.34
2022-12-24,"st-paul","Flu ED visits pct",0
2022-12-24,"rochester","Flu ED visits pct",4.06
2022-12-24,"st-cloud","Flu ED visits pct",4.76
2022-12-24,"south-carolina","Flu ED visits pct",2.14
2022-12-24,"greenville","Flu ED visits pct",1.68
2022-12-24,"charleston","Flu ED visits pct",1.57
2022-12-24,"columbia","Flu ED visits pct",2.13
2022-12-24,"florence","Flu ED visits pct",4.09
2022-12-24,"houston","Flu ED visits pct",1.72
2022-12-24,"san-antonio","Flu ED visits pct",2.05
2022-12-24,"beaumont","Flu ED visits pct",1.4
2022-12-24,"dallas","Flu ED visits pct",3.25
2022-12-24,"austin","Flu ED visits pct",2.47
2022-12-24,"el-paso","Flu ED visits pct",3.86
2022-12-24,"provo","Flu ED visits pct",6.98
2022-12-24,"roanoke","Flu ED visits pct",3.93
2022-12-31,"denver","Flu ED visits pct",4.01
2022-12-31,"boulder","Flu ED visits pct",4.17
2022-12-31,"colorado-springs","Flu ED visits pct",4.14
2022-12-31,"mesa","Flu ED visits pct",7.12
2022-12-31,"larimer","Flu ED visits pct",3.65
2022-12-31,"weld","Flu ED visits pct",3.62
2022-12-31,"floyd","Flu ED visits pct",2.66
2022-12-31,"macon","Flu ED visits pct",0.78
2022-12-31,"savannah","Flu ED visits pct",0.14
2022-12-31,"columbus","Flu ED visits pct",0.6
2022-12-31,"athens","Flu ED visits pct",1.88
2022-12-31,"la-grange","Flu ED visits pct",1.15
2022-12-31,"henry","Flu ED visits pct",1.29
2022-12-31,"south-augusta","Flu ED visits pct",0.74
2022-12-31,"hall","Flu ED visits pct",1.3
2022-12-31,"indianapolis","Flu ED visits pct",5.22
2022-12-31,"portland","Flu ED visits pct",5.8
2022-12-31,"bangor","Flu ED visits pct",8.36
2022-12-31,"baltimore","Flu ED visits pct",2.2
2022-12-31,"harford","Flu ED visits pct",2.4
2022-12-31,"montgomery","Flu ED visits pct",1.55
2022-12-31,"boston","Flu ED visits pct",5.04
2022-12-31,"new-bedford","Flu ED visits pct",7.07
2022-12-31,"minneapolis","Flu ED visits pct",0.95
2022-12-31,"duluth","Flu ED visits pct",4.03
2022-12-31,"st-paul","Flu ED visits pct",0
2022-12-31,"rochester","Flu ED visits pct",2.61
2022-12-31,"st-cloud","Flu ED visits pct",3.39
2022-12-31,"florence","Flu ED visits pct",3.39
2022-12-31,"charleston","Flu ED visits pct",1.51
2022-12-31,"greenville","Flu ED visits pct",2.52
2022-12-31,"columbia","Flu ED visits pct",2.22
